Becky/Sara,,,Ecosystems,1,"Does the GSP analyze direct and indirect impacts on GDEs when defining Undesirable Results for 1) Chronic Lowering of Groundwater Levels, 2) Water Quality, and 3) Depletions of Interconnected Surface Waters?","NO: no mention of GDEs Somewhat: mention GDEs, but not well analyzed; only for 1 or 2 URs Yes: impacts to GDEs analyzed and described ( impacts to specific species - cause and effect ecosystem, e.g. dieback, impacts to habitat)","groundwater dependent ecosystem, GDE, groundwater-dependent ecosystem, instream, environment, undesirable result, groundwater levels, water quality, groundwater quality, depletion of surface water, ISW",Yes,"Groundwater levels below the critical water level (Kibler, 1 2021 and Kibler et al., 2021) in the GDE (rising groundwater) Basin boundary areas along the Santa Clara River have the potential effect of vegetation die-off. Die-off is considered significant and unreasonable because the GDE units do not fully recover following recovery of groundwater levels, except until after the next major storm occurs to scour away debris and provide new habitat for recolonization (i.e., germination of seeds).&&&
3.2.3 Cause of Groundwater Conditions that Would Lead to Undesirable
 Results (Reg. § 354.26[b][1])  Two primary causes of groundwater conditions that would lead to undesirable results are considered (1) climate variability and (2) groundwater pumping. Less precipitation (inflow) and more pumping (outflow) generally results in lower groundwater levels. A third and likely less significant cause of groundwater conditions that would lead to undesirable results is the presence of invasive species (e.g., Arundo donax), which are thought to use a higher amount of groundwater (via ET) than other native vegetation (e.g., GDEs), and also preclude the presence of native GDEs (i.e., beneficial uses). These causes of groundwater level changes (i.e., declines) can extend to any of the applicable undesirable results.&&&
The Agency deliberated extensively to determine if undesirable results related to the depletion of interconnected surface water, namely loss of Steelhead rearing and spawning habitat along the Santa Clara River as a sustainability indicator, is a significant and unreasonable effect of groundwater conditions. Ultimately, the Agency does not consider this a significant and unreasonable effect related to depletions of interconnected surface water because: (1) there is no designated existing or potential beneficial use for spawning and rearing along the Santa Clara River in the Basin per the LARWQCB Basin Plan (LARWQCB, 1994); (2) there is no evidence of these fish using the surface water (except during major flood events when the Santa Clara River is fully connected with runoff); and (3) even severe (i.e., 50%) pumping reductions would not prevent the surface water at Cienega Riparian Complex from going dry during severe droughts.&&&
3.3.1.2 GDE Die-Off due to Declining Water Levels from Implementation of the GSP Concerns about the effect of groundwater level declines during droughts on GDEs in the rising groundwater areas were recognized by the FPBGSA Directors and additional analyses were performed to quantify the impact groundwater extractions had on water levels in the vicinity of the major GDE areas (Cienega/Fish Hatchery area near Fillmore-Piru basin boundary and East End/Willard Road area of the Fillmore basin near the Fillmore-Santa Paula boundary) along the Santa Clara River. The shallow groundwater, as well as the surface water, in both of these GDE areas is fed by rising groundwater. A third area of GDEs fed by shallow groundwater and/or surface water is the Del Valle area in eastern Piru basin. This area has relatively stable surface water flows and shallow groundwater levels due to the waste water treatment plant effluent from the Valencia treatment plant being discharged to the Santa Clara River. In the absence of declining water levels and a relatively stable supply of effluent, this GDE area will not be considered further in this section. Shallow groundwater levels are known to vary in the areas with the GDEs in accordance with the major precipitation trends – lower water levels during periods of drought with higher levels associated with wet to normal precipitation patterns. It is also recognized that the ongoing groundwater extraction activity also impacts water levels. A GSA is not responsible for mitigating the impacts of a drought on water levels, but it is important for the FPBGSA to understand the degree to which groundwater extractions contribute to lower groundwater levels reported during major droughts. The impact of groundwater extractions on water levels near the Santa Clara River were evaluated by comparing simulated water levels from two model scenarios: ⦁ Current pumping practices (i.e., extraction quantities, spatial distribution of wells); and ⦁ A hypothetical 50% reduction in pumping achieved by eliminating groundwater extractions from wells within about 1 mile of the Santa Clara River (Figure 3-4).

","
Page 3-4 / 3.2.2
Page 3-5 / 3.2.3
Page 3-7 / 3.2.5
Figure 3.0-1
Apendix J / 3.3.1.2","1. Do they mention GDEs for UR? yes
2. Which URs mention GDEs? GW elevation/Lowering of ISW
3. Are impacts to GDEs well analyzed? yes for the ones they set

They have set Figure 3.0-1 which somehow shows the method behind their UR, Mt and MO. They have done a great job on GDE in each of sections in UR and MT, for lowering ISW and GW elevation. They consider loss of steelhead for lowering of ISW, however they conclude this does not consider significant and unresanobale result of lowering of ISW. They haven't considered WQ when stablishing UR for GDE.
"
Sara,,Minimum Thresholds,All,2,Does the GSP establish Water Quality minimum thresholds and measurable objectives for the identified constituents/contaminents identified in the plan area (see line 24)? Please identify which constituents have Minimum Thresholds and Measurable Objectives in the Notes.,No - none Somewhat - only some COCs Yes - both,"minimum threshold, water quality, groundwater quality, contaminent, constituent of concern, COC",No,"There are many regulatory agencies in the State of California with authorities over water quality, however, the FPBGSA is not among that group. Per SGMA regulations, GSAs do not have regulatory authority over water quality. The Agency has elected to use the water quality concentrations (e.g., MCLs) established by those entities with authority over water quality as the minimum thresholds for both basins.",Page 10 / 3.2.3 / Appendix J,"1. Are MT and MO set for COCs? No
2. Do they set MT and MO for all COCs? No, 

They mention they don't have authority over WQ?!

"
Sara ,,,All,2,"Are Water Quality minimum thresholds based on or within the Maximum Contaminent levels (MCLs)? Answer Yes = for identified constituents; Somewhat = for some of the identified constituents; No = none of the identified constituents; Not Applicable should never be an answer for this question. Note: Secondary MCLs are ok for TDS, sulfate, chloride, manganese, iron.",No - none Somewhat - only some COCs Yes - both,"maximum contaminent level, MCL, minimum threshold, water quality, groundwater quality, contaminent, constituent of concern, COC",No,"MTs for degraded water quality correspond with WQOs and MCLs established by the LARWQCB Basin Plan and California DDW, respectively. The FPBGSA does not assume responsibility for enforcing these water quality objectives/regulations, but will continue to monitor water quality (i.e., to make sure water quality is not degrading further due to GSP. The minimum threshold for reduction of groundwater storage shall be a total volume of groundwater that can be withdrawn from the basin without causing conditions that may lead to undesirable results. Minimum thresholds for reduction of groundwater storage shall be supported by the sustainable yield of the basin, calculated based on historical trends, water year type, and projected water use in the basin.",Page 3-10 / 3.3.4.,"1. Are MT set at MCL level for COCs? No
2. Are all MT set at MCL level? No,



"
Sara,,,Drinking Water Users,1,"Does the GSP evaluate the cumulative or indirect impacts of proposed groundwater elevation and water quality minimum thresholds on drinking water users (e.g., domestic wells, municipal water suppliers)? ",NO: no mention Somewhat: mention vaguely &/ only for one MT section YES: mention in both MT sections and use quantitative data to justify/describe,"minimum threshold, disadvantaged communit*, drinking water users, domestic, domestic wells, groundwater levels, water quality, groundwater quality",No,,,"1. Do they mention impact of groundwater elevation MT on drinking water users? No
2. Do they mention impact of water quality MT on drinking water users? No
3. Do they use quantitative data to describe the harm of crossing the MT? No


"
Martha/Sara,,,DACs,1,Does the GSP evaluate the cumulative or indirect impacts of proposed groundwater elevation and water quality minimum thresholds on DACs?,NO: no mention Somewhat: mention vaguely &/ only for one MT section YES: mention in both MT sections and use quantitative data to justify/describe,"minimum threshold, disadvantaged communit*, DAC, groundwater levels, water quality, groundwater quality",No,,,"1. Do they mention impact of groundwater elevation MT on DACs? No
2. Do they mention impact of water quality MT on DACs? No
3. Do they use quantitative data to describe the harm to DACs of crossing the MT?

"
Martha/Sara,,,Tribes,1,"Does the GSP evaluate the cumulative or indirect impacts of proposed groundwater elevetion, ISW and water quality minimum thresholds on Tribes? ",NO: no mention Somewhat: mention vaguely &/ only for one MT section YES: mention in both MT sections and use quantitative data to justify/describe,"minimum threshold, disadvantaged communit*, DAC, tribal, tribe, groundwater levels, water quality, groundwater quality",No,,,"1. Do they mention impact of groundwater elevation MT on Tribes? No
2. Do they mention impact of water quality MT on Tribes? No
2. Do they mention impact of ISW MT on Tribes? No
4. Do they use quantitative data to describe the harm to Tribes of crossing the MT? No
"
Becky/Sara,,,Ecosystems,1,Does the GSP evaluate the cumulative or indirect impacts of proposed minimum thresholds for groundwater elevations and ISW on GDEs or environmental beneficial users of surface water?,NO: no mention Somewhat: mention vaguely &/ only for one MT section YES: mention in both MT sections and use quantitative data to justify/describe,"minimum threshold, groundwater dependent ecosystem, groundwater-dependent ecosystem, GDE, environmental beneficial user, instream, groundwater levels, water quality, groundwater quality, depletion of surface water ISW",Somewhat,"The MT for groundwater levels in the Cienega Restoration / Fish Hatchery area is set at the critical water level (Kibler, 2021 and Kibler et al., 2021), 10 ft below 2011 low groundwater levels (i.e., the MO). If/when this MT is exceeded, mitigation (Section 4) will be implemented to offset the undesirable result that would occur without adequate soil moisture. It is important to note that the concept of this mitigation program is not expected to restore groundwater levels above the MT (because it is believed this would require an unreasonable amount of supplemental water), but more importantly, provide assurance that adequate soil moisture is sustained in the vadose/root zone of the GDEs to prevent dieoff (i.e., prevent an undesirable result) related to groundwater level declines.&&&
The MT set at each representative monitoring site (well) is equivalent to the bottom of screen perforation) elevation, which represents the groundwater elevation at which lower water levels result in a “dry” well (loss of ability to pump groundwater for beneficial uses). The MT is considered “exceeded” if groundwater levels drop below the bottom of the screen of 25% of the total number of representative monitoring points (wells) shown on Figure 3-14. A MT for GDEs (vegetation) has been defined as the CWL (i.e., 10 feet below the 2011 water level). The FPBGSA Board of Directors have elected to mitigate the effects groundwater extraction has upon shallow water levels during droughts by providing supplemental groundwater from an existing or potentially new water well to augment the Cienega Springs restoration program water supplies during a prolonged drought. How and where the supplemental water would be utilized at the restoration program site would be decided by the CDFW personnel managing that facility. Those environmental professionals would determine how to maximize the benefit of the supplemental water. The supplemental water triggering events are: • If the shallow water levels in the representative wells at the Cienega Springs restoration site decline below the CWL, the water levels will be more closely monitored through the next winter season (when most rainfall occurs) and if the water levels remain below the CWL on May 1st after the winter season, then supplemental water deliveries will be available for the Cienega Springs restoration project management to draw upon; • The supplemental water deliveries will continue until the shallow water levels in the representative wells at the Cienega Springs restoration site remain at or above the CWL for a period of three consecutive months; and • The quantity of supplemental water to be supplied will be determined in consultation with the Cienega Springs restoration management team, FPBGSA ecosystem consultants, and stakeholders. The details of the mitigation program will be memorialized in a Mitigation Plan (GSP Section 4)","3-9 / 3.3.1
Appendix J / 3.3.3
Figure 3.0-1","1. Do they mention impact of groundwater elevation MT on GDEs? Yes
2. Do they mention impact of ISW MT on GDEs? No
3. Do they use quantitative data to describe the harm of crossing each of the MT? Yes

"
Sara,,Measurable Objectives,Drinking Water Users,2,Does the GSP consider Drinking Water Users when establishing water quality and groundwater elevation measurable objectives?,NO: no mention Somewhat: mention vaguely &/ only for one MO section YES: mention in both MO sections and justify/describe,"drinking water users, domestic, measurable objective, water quality, groundwater quality, contaminent, constituent of concern, COC",No,"Another evaluation was made using the United Water groundwater flow model to evaluate how many wells would be expected to go dry during droughts in the future (Attachment C). This evaluation was made to consider all wells with known well construction (i.e., screen depth intervals) and identify risks to sensitive receptors (i.e., shallow domestic wells). The evaluation revealed that some wells were technically considered to go dry at times (or all the time) per the simulated groundwater levels; however, further evaluation of simulated versus measured groundwater levels at nearby wells indicated that the model tends to bias groundwater levels lower than actual, and in our professional judgement, indicates little to no risk of shallow production wells going dry during future droughts (assuming similar climate conditions as modelled).","Page 16 / 3.3.5 / Appendix J
Figure 3-10","1. Does the GSP mention Drinking Water Users for water quality MO? No 
2. Does the GSP mention Drinking Water Users for groundwater elevation MO? No
3. Do they justify/evaluate the MOs based on Drinking Water users water needs? No

They have evaluated and their professional judgement is that little to no well will go dry during drought. (They are not responsible for GW quality and their judgment is the domestic wells won't go dry during drought)"
Martha/Sara,,,DACs,2,Does the GSP consider DACs when establishing water quality and groundwater elevation measurable objectives?,NO: no mention Somewhat: mention vaguely &/ only for one MO section YES: mention in both MO sections and justify/describe,"measurable objectives, disadvantaged communities, DAC",No,,,"1. Does the GSP mention DACs for groundwater elevation MO? No
2. Does the GSP mention DACs for ISW MO? No
3. Do they justify/evaluate the MOs based on DAC water needs? No

"
Martha/Sara,,,Tribes,2,"Does the GSP consider Tribes when establishing water quality, ISW and groundwater elevation measurable objectives?",NO: no mention Somewhat: mention vaguely &/ only for one MO section YES: mention in both MO sections and justify/describe,"measurable objectives, tribal, tribes",No,,,"1. Does the GSP mention Tribes for ISW MO? No
2. Does the GSP mention Tribes for groundwater elevation MO? No
3. Does the GSP mention Tribes for ISW MO? No
4. Do they justify/evaluate the MOs based on Tribal water needs? No

"
Becky/Sara,,,Ecosystems,2,Does the GSP consider GDEs when establishing ISW and groundwater elevationmeasurable objectives?,NO: no mention Somewhat: mention vaguely &/ only for one MO section YES: mention in both MO sections and justify/describe,"measurable objectives, groundwater dependent ecosystems, environmental beneficial user",No,,,"1. Does the GSP mention GDEs for ISW MO? No
2. Does the GSP mention GDEs for groundwater elevation MO? No
3. Do they justify/evaluate the MOs based on GDE water needs? No


"
Meagan,MONITORING NETWORK,,DACs / Tribes / Drinking Water Users,1,"Do the Representative Monitoring Sites (RMS) in the monitoring network adequately represent water quality conditions around DACs, domestic wells, and Tribes (In the case of data gaps, evaluate proposed monitoring sites)? In the notes, please specify whether RMS for each of the contaminents identified in the basin (see line 24). Answer Yes = existing and proposed monitoring wells are adequately distributed across DAC, domestic well, and Tribal areas; Somewhat = existing and proposed RMS do not adequately cover DAC, domestic well, and Tribal portions of the basin; No = Existing and proposed RMS are not available within DAC, domestic well, and Tribal areas.","NO = RMS are not located within one  mile of any DACs, domestic wells, or tribes
Somewhat = RMS are within one mile of at least one DAC, domestic well or tribe
Yes = RMS are within one mile of ALL DAC, domestic and tribal communities within the basin boundary
","water quality, contaminents, COC, data gap, disadvantaged communit*, DAC",Somewhat,,"Figure 2.1-9 

Table 1-4 / Appendices K-L","1. How were WQ RMS listed? (CASGEM ID, lat/long, described) CASGEM, they have a website that has all wells and lat/long on it which i used to map the wells with those that matched with their WQ monitoring network 
2. How many WQ RMS were we able to map? (all, some, none) All
3. Of those mapped, was there a well within 1 mile of DACs? Yes
4.Of those mapped, was there a well within 1 mile of Tribes? N/A
5. Of those mapped, was there a well within 1 mile of domestic wells? Yes

Water quality RMS provide minimal coverage of DAC communities and domestic wells within the basin. One of the two DAC block groups has no water quality RMS. There are also a decent amount of domestic and municipal wells in this area where there are no WQ RMS."
Meagan,,,DACs / Tribes / Drinking Water Users,1,"Do the Representative Monitoring Sites (RMS) in the monitoring network adequately represent shallow groundwater elevations around DACs, domestic wells, and Tribes (In the case of data gaps, evaluate proposed monitoring sites). In the notes, please specify any deficiencies in the distribution of representative monitoring sites (RMS). Yes = existing and proposed monitoring wells are adequately distributed across DAC, drinking wells, and tribal areas; Somewhat = existing and proposed RMS do not adequately cover DAC, drinking wells, and tribal portions of the basin; No = Existing and proposed RMS are not available within DAC, drinking wells, and tribal areas.","NO = RMS are not located within a mile of any DACs, domestic wells, or tribes
Somewhat = RMS are within one mile of at least one DAC, domestic well or tribe
Yes = RMS are within one mile of ALL DAC, domestic and tribal communities within the basin boundary
","shallow monitoring well, data gap, disadvantaged communit*, DAC, tribal, tribe",Somewhat,,"Figure 2.1-8

Table 1-3 / Appendices K-L","1. How were Elevation RMS listed? (CASGEM ID, lat/long, described) CASGEM, they have a website that has all wells and lat/long on it which i used to map the wells with that matched with their Elevation monitoring network 
2. How many Elevation RMS were we able to map? (all, some, none) All
3. Of those mapped, was there a well within 1 mile of DACs? Yes
4.Of those mapped, was there a well within 1 mile of Tribes? N/A
5. Of those mapped, was there a well within 1 mile of domestic wells? Yes

There is better coverage of the basin from elevation RMS that water quality. There are still some parts of the DAC block groups not covered as well as domestic and municipal wells. "
Becky,,,Environment,1,Does the GSP include a plan to identify and fill shallow monitoring well data gaps around GDEs and ISWs in the monitoring network?,"No plan in place to identify and fill shallow well data gaps around GDEs and ISWs; no potential plan
  = no
Mention of shallow monitoring data gap and need to fill but no detailed plan in monitoring network or PMAs; contradictory statements in different sections; potential PMA; City is handling it = somewhat
GSP has a clear plan to fill spatial and/or temporal data gaps with regards to GDEs and ISWs in monitoring network section or PMAs
. = yes","shallow monitoring well, data gap, groundwater dependent ecosystem, groundwater-dependent ecosystem, GDE ",Yes,"A portion of FPBGSA’s Proposition 1 Grant includes funds earmarked for constructing new monitoring wells to fill monitoring network data gaps in the Fillmore and Piru Basins (see subsection 6.2 in the FPBGSA Monitoring Program and Data Gap TM). The TM subsection identifies several potential locations for installation of new shallow Zone A monitoring wells and a nested (multi-depth monitoring facility) site. Proposed new shallow (i.e., Zone A) monitoring wells are shown on Figure 6-1 in Appendix K (DBS&A, 2021a) (the figure was not reproduced in the GSP). These are represented as blue circles on the map and are labeled numerically by suggested priority (i.e., “1” is the highest priority and “7” is the lowest). These new wells, coupled with existing Zone A wells, currently monitored by UWCD will enhance the FPBGSA’s monitoring program by yielding groundwater level and quality data for evaluation of sustainability of the water resources of this uppermost aquifer zone in the Fillmore and Piru Basins. The proposed new Zone A monitor wells will also improve the assessment of the extent of interconnected surface water. Further discussion on the new monitoring wells is included in Section 4 As mentioned in GSP subsection 3.5.4.1, UWCD expanded its water level monitoring program list in 2020 to include an additional existing privately owned well in the Fillmore Basin. The effort resulted in successfully filling a monitoring network data gap using an existing well in the Basin instead of drilling a new monitoring. As a result, one fewer new monitoring wells is needed to fill FPBGSA monitoring network data gaps as were originally proposed. 
&&
Project #2: Construction of Shallow Monitoring Wells at Cienega Springs Restoration Project Site The FPBGSA included the construction of new monitoring wells (up to three) in the current grant scope of work and budget for GSP development. Data gap analyses have identified a need for additional water level information for the shallow aquifer system near this project site where rising groundwater supports the GDE complex in the area. The grant funds will be used to install three new shallow monitoring wells at locations that will be identified in consultation with CDFW and the restoration team. The FPBGSA will need to develop a funding mechanism to support the continued monitoring of the water levels in these wells, in addition to periodic (e.g., 2X/year) water quality analyses. It is likely the wells will be equipped with pressure transducers to minimize the number of field visits.","Page 3-35 / 3.5.4.4.2

&& Page 4-3 / 4.2","1. Is there a plan to fill shallow groundwater wells in the monitoring network section? Yes - plan to install shallow well which will help assess ISWs
2.And/OR is there a plan to fill shallow groundwater wells in the PMA section? Yes - project #2 includes installing new shallow wells to provide water level data around GDEs"
Becky,,,Environment,2,Does the GSP include any plans to incorporate GDE-related biological monitoring into the monitoring network?,"No plan or mention of biological monitoring 
  = no
Some coordination with other agencies; Mention of the possibility of future biological monitoring/surveys = somewhat
Clear plans for biological monitoring are described; Remote sensing; field surveys, etc. = yes","GDE Pulse, NDVI, normalized difference vegetation index, biologic*, survey, vegetation, fish",Somewhat,"GDEs were considered as part of the groundwater Monitoring Program (DBS&A 2020). Remote sensing of GDEs using NDVI or other widely available data is recommended to monitor the health of GDEs through time. It is expected that NDVI will exhibit some natural variability given the dynamic nature of this river system. For example, NDVI would be expected to initially decline following the large floods that tend to uproot vegetation and provide fresh bare mineral surfaces and appropriate hydrological conditions for seedling establishment of cottonwoods and willows, but then increase again as native cottonwood and willow vegetation becomes established and individual shrubs and trees develop and mature. Groundwater wells near the basin boundaries (the Del Valle, Cienega, and East Grove GDE units) can be used to determine changes in groundwater levels. Such data on groundwater levels through time could then be examined to see if there are clear correlations with observed trends in NDVI or related indicators of GDE health. Continued monitoring of rising groundwater at the Cienega and East Grove sites will help to validate future models and help to assess the availability of aquatic habitat. Optional monitoring elements include supporting aquatic habitat assessments in the East Grove and Cienega areas.",Page 112 / appendix D,"1. Is there a plan in place for biological monitoring, including but not limited to field surveys, remote sensing (NDMI, NDVI), aerial photographs? Somewhat - Remote sensing is recommneded to continue in the future to monitor GDEs; possibility but no plan in place"
Sara,PROJECTS & MANAGEMENT ACTIONS,,Environment,2,Does the GSP include any recharge projects with explicit benefits to the environment?,"NO = no recharge &/no mention of benefits, &/ on-going project without coordination. SOMEWHAT = benefits to environment generally &/or on-going project with coordination &/or proposed project;  YES = explicit benefits to environment & the GSPs implementing;","recharge, managed aquifer recharge, MAR, multi-benefit recharge",No,"The FPBGSA desires to dampen the impacts of groundwater extraction by supporting the restoration efforts at the Cienega Restoration Project. The primary action being considered by the FPBGSA is to provide supplemental groundwater to the restoration program during multi year droughts when the shallow groundwater levels decline to below the Critical Water Level. The groundwater would be supplied from an existing production well (if a suitable well can be found or alternatively a newly constructed well) that is extracting water from the deeper hydrostratigraphic units (i.e., not the shallow aquifers). CDFW and the restoration management team would use the water in the manner they deem most beneficial to their restoration program. The mitigative effects of this action include: • Providing a refuge for vegetation and wildlife during a period of prolonged drought; • Supplying water that can be used to irrigate additional land parcels that are not served by the effluent from the fish hatchery operations; • Providing a natural seed supply that will be important for revegetation efforts in post drought time frame; and • Possible use as a seed source area for a “seed bank” that can function as a repository for native vegetation seeds for use in future restoration programs. Monitoring the depth of the shallow groundwater near this GDE area is an important component of this project. The FPBGSA recognized the lack of shallow aquifer groundwater level data in this area as a data gap and has proposed the installation of three monitoring wells to serve as the reference wells for this project. The monitoring wells are further described in another project. Details of how this project would be implemented have not yet been developed. FPBGSA staff have engaged with CDFW representatives about this project and the conversations are continuing. A detailed Mitigation Plan will be developed after the GSP has been adopted by the FPBGSA and the GSP submitted to DWR for their review (Jan 2022)",4-5 / 4.6,"1. Are there projects that involve groundwater recharge? No
2. Do those projects list explicit benefits to the environment? Yes
3. Are the projects new, on-going or proposed? Proposed and in conversation stage?!
4. Are the projects implemented by the GSP or others? GSP
5. If others, is the GSP coordinating with the others in implementation?
"
Sara,,,Environment,2,"Does the GSP include any habitat or stream restoration or invasive species removal projects (e.g., to improve water supply in the basin or GDE habitats)?",NO = on-going project without coordination. SOMEWHAT = on-going project with coordination &/or proposed project;  YES = the GSPs implementing;,"invasive species, habitat",Somewhat,"4.6 Project #6: Non-Native Vegetation Removal The FPBGSA will consider developing a program to assist other entities in the removal of non native vegetation (e.g., arundo, tamarisk). The program would likely focus on providing financial or in-kind services to assist other entities engaged in the removal of non-native vegetation species that are intensive water users. Periods of vegetation die-off in the GDE areas associated with a prolonged series of drought years creates opportunities for plants such as arundo and tamarisk to aggressively colonize areas impacted by the die-off. The FPBGSA will evaluate the cost – benefit relationship of a non-native vegetation removal program as integrated into other entities vegetation removal activities. Prior high-level cost estimates of arundo removal (Bell et al., 2016) vary depending on the density of arundo per acre (e.g., from as low as $5,500 per acre for high density areas that can be efficiently removed with heavy machinery up to the range of $24,500 to $44,250 per acre for moderate and low density areas, respectively, which require more manual labor to treat localized occurrences). Effective (i.e., long-lasting) removal of arundo for the Basin would likely require coordination with upper Watershed (i.e., Santa Clarita) to remove all sources of the arundo that would otherwise likely transport and recolonize down river in the Basin). The non-native vegetation removal program, if deemed appropriate by the FPBGSA, will be include the preparation of an implementation and funding plan by the FPBGSA prior to the five year update to the GS",4-5 / 4.6,"If yes to projects:
1. Are the projects new, on-going or proposed? Will consider developing
2. Are the projects implemented by the GSP or others? GSP & upper watershed
3. If others, is the GSP coordinating with the others in implementation? Yes

Also see the answer to previous question for restoration project. J67"
Sara,,,All,1,"Does the GSP identify benefits or impacts of identified projects and management actions to key beneficial users such as GDEs, drinking water users, tribes, DACs?","NO = no mention of benefits, &/ on-going project without coordination. SOMEWHAT = benefits to beneficial users broadly &/or on-going project with coordination &/or proposed project;  YES = explicit benefits to environment & the GSPs implementing;","beneficial users, environment, GDE, DAC, trib*",Somewhat,"4.6 Project #6: Non-Native Vegetation Removal The FPBGSA will consider developing a program to assist other entities in the removal of non native vegetation (e.g., arundo, tamarisk). The program would likely focus on providing financial or in-kind services to assist other entities engaged in the removal of non-native vegetation species that are intensive water users. Periods of vegetation die-off in the GDE areas associated with a prolonged series of drought years creates opportunities for plants such as arundo and tamarisk to aggressively colonize areas impacted by the die-off. The FPBGSA will evaluate the cost – benefit relationship of a non-native vegetation removal program as integrated into other entities vegetation removal activities. Prior high-level cost estimates of arundo removal (Bell et al., 2016) vary depending on the density of arundo per acre (e.g., from as low as $5,500 per acre for high density areas that can be efficiently removed with heavy machinery up to the range of $24,500 to $44,250 per acre for moderate and low density areas, respectively, which require more manual labor to treat localized occurrences). Effective (i.e., long-lasting) removal of arundo for the Basin would likely require coordination with upper Watershed (i.e., Santa Clarita) to remove all sources of the arundo that would otherwise likely transport and recolonize down river in the Basin). The non-native vegetation removal program, if deemed appropriate by the FPBGSA, will be include the preparation of an implementation and funding plan by the FPBGSA prior to the five year update to the GS&&&
The FPBGSA desires to dampen the impacts of groundwater extraction by supporting the restoration efforts at the Cienega Restoration Project. The primary action being considered by the FPBGSA is to provide supplemental groundwater to the restoration program during multi year droughts when the shallow groundwater levels decline to below the Critical Water Level. The groundwater would be supplied from an existing production well (if a suitable well can be found or alternatively a newly constructed well) that is extracting water from the deeper hydrostratigraphic units (i.e., not the shallow aquifers). CDFW and the restoration management team would use the water in the manner they deem most beneficial to their restoration program. The mitigative effects of this action include: • Providing a refuge for vegetation and wildlife during a period of prolonged drought; • Supplying water that can be used to irrigate additional land parcels that are not served by the effluent from the fish hatchery operations; • Providing a natural seed supply that will be important for revegetation efforts in post drought time frame; and • Possible use as a seed source area for a “seed bank” that can function as a repository for native vegetation seeds for use in future restoration programs. Monitoring the depth of the shallow groundwater near this GDE area is an important component of this project. The FPBGSA recognized the lack of shallow aquifer groundwater level data in this area as a data gap and has proposed the installation of three monitoring wells to serve as the reference wells for this project. The monitoring wells are further described in another project. Details of how this project would be implemented have not yet been developed. FPBGSA staff have engaged with CDFW representatives about this project and the conversations are continuing. A detailed Mitigation Plan will be developed after the GSP has been adopted by the FPBGSA and the GSP submitted to DWR for their review (Jan 2022)","4-5 / 4.6
4-5 / 4.6","""1. Do they identify explicity beneficial users?  GDE , (Most of their proposed projects are regarding GDE) No mention of DAC, Tribe,
2. Do they describe the impact or benefit to the users identified? Yes
3. Across all PMAs, do they include GDEs, drinking water users, Tribes and DACs? If yes, which? Yes, GDE
4. Are the projects proposed, ongoing? Proposed/evaluating
5. Are the projects implemented by GSA or others? GSP
"
Martha/Sara,,,DACs,2,Does the GSP include any recharge projects with explicit benefits to DACs?,"NO = no mention of benefits, &/ on-going project without coordination. SOMEWHAT = benefits to beneficial users broadly &/or on-going project with coordination &/or proposed project;  YES = explicit benefits to environment & the GSPs implementing;","recharge, managed aquifer recharge, MAR",No,,,"1. Are there projects that involve groundwater recharge? No
2. Do those projects list explicit benefits to DACs? No
3. Are the projects new, on-going and proposed?
4. Are the projects implemented by the GSP or others? 
5. If others, is the GSP coordinating with the others in implementation?
"
Sara,,,DACs / Drinking Water,NA,Does the GSP include a drinking water well mitigation program to avoid significiant and unreasonable loss of drinking water?,"NO: No well mitigation program SOMEWHAT: well mitigation program, but not explicitly for drinking water users and DACs &/ proposed or on-going with coordination YES: well mitigation program for drinking water users and DACs","drinking water, well mitigation program",Somewhat,"Details of how this project would be implemented have not yet been developed. FPBGSA staff have engaged with CDFW representatives about this project and the conversations are continuing. A detailed Mitigation Plan will be developed after the GSP has been adopted by the FPBGSA and the GSP submitted to DWR for their review (Jan 2022). The Mitigation Plan will specify critical project elements, such as, source of the groundwater (i.e., which well will be used), timing (including when supplemental groundwater deliveries would start and stop), amount of water to be supplied, and the installation (capital costs) with the associated ongoing operations and maintenance costs. An implementation timeline will consider when the restoration project will be sufficiently far enough along in its development to receive the supplemental groundwater. The Mitigation Plan will be developed in a transparent manner with input from stakeholders, Directors, and Cienega Springs Restoration Project management team considered during the development process. The FPBGSA would consider developing, adopting, and implementing the Mitigation Plan likely in 2022 or 2023.",Page 4-2 / 4.1,"1. Is there a well mitigation program? Yes
2. Is the program new, on-going or proposed? Proposed/ They are hoping to develop and implement the plan by 2022,2023
2. Is the well mitigation program explicitly for drinking water users and DACs? No

"
